Pre-2012 Statistics of U.S. Businesses comma-delimited files

FIPS    FIPS
State   County  State Name		 County Name
02      180     Alaska                   Nome Census Area
02      185     Alaska                   North Slope Borough
02      188     Alaska                   Northwest Arctic Borough
02      201     Alaska                   Prince of Wales-Outer Ketchikan Census Area
02      220     Alaska                   Sitka City and Borough
02      232     Alaska                   Skagway-Hoonah-Angoon Census Area
02      240     Alaska                   Southeast Fairbanks Census Area
02      261     Alaska                   Valdez-Cordova Census Area
02      270     Alaska                   Wade Hampton Census Area
02      280     Alaska                   Wrangell-Petersburg Census Area
02      282     Alaska                   Yakutat City and Borough
02      290     Alaska                   Yukon-Koyukuk Census Area
02      999     Alaska                   Statewide Alaska
04      001     Arizona                  Apache
04      003     Arizona                  Cochise
04      005     Arizona                  Coconino
04      007     Arizona                  Gila
04      009     Arizona                  Graham
04      011     Arizona                  Greenlee
04      012     Arizona                  La Paz
04      013     Arizona                  Maricopa
04      015     Arizona                  Mohave
04      017     Arizona                  Navajo
04      019     Arizona                  Pima
04      021     Arizona                  Pinal
04      023     Arizona                  Santa Cruz
04      025     Arizona                  Yavapai
04      027     Arizona                  Yuma
04      999     Arizona                  Statewide Arizona
05      001     Arkansas                 Arkansas
05      003     Arkansas                 Ashley
05      005     Arkansas                 Baxter
05      007     Arkansas                 Benton
05      009     Arkansas                 Boone
05      011     Arkansas                 Bradley
05      013     Arkansas                 Calhoun
05      015     Arkansas                 Carroll
05      017     Arkansas                 Chicot
05      019     Arkansas                 Clark
05      021     Arkansas                 Clay
05      023     Arkansas                 Cleburne
05      025     Arkansas                 Cleveland
05      027     Arkansas                 Columbia
05      029     Arkansas                 Conway
05      031     Arkansas                 Craighead
05      033     Arkansas                 Crawford
05      035     Arkansas                 Crittenden
05      037     Arkansas                 Cross
05      039     Arkansas                 Dallas
05      041     Arkansas                 Desha
05      043     Arkansas                 Drew
05      045     Arkansas                 Faulkner
05      047     Arkansas                 Franklin
05      049     Arkansas                 Fulton
05      051     Arkansas                 Garland
05      053     Arkansas                 Grant
05      055     Arkansas                 Greene
05      057     Arkansas                 Hempstead
05      059     Arkansas                 Hot Spring
05      061     Arkansas                 Howard
05      063     Arkansas                 Independence
05      065     Arkansas                 Izard
05      067     Arkansas                 Jackson
05      069     Arkansas                 Jefferson
05      071     Arkansas                 Johnson
05      073     Arkansas                 Lafayette
05      075     Arkansas                 Lawrence
05      077     Arkansas                 Lee
05      079     Arkansas                 Lincoln
05      081     Arkansas                 Little River
05      083     Arkansas                 Logan
05      085     Arkansas                 Lonoke
05      087     Arkansas                 Madison
05      089     Arkansas                 Marion
05      091     Arkansas                 Miller
05      093     Arkansas                 Mississippi
05      095     Arkansas                 Monroe
05      097     Arkansas                 Montgomery
05      099     Arkansas                 Nevada
05      101     Arkansas                 Newton
05      103     Arkansas                 Ouachita
05      105     Arkansas                 Perry
05      107     Arkansas                 Phillips
05      109     Arkansas                 Pike
05      111     Arkansas                 Poinsett
05      113     Arkansas                 Polk
05      115     Arkansas                 Pope
05      117     Arkansas                 Prairie
05      119     Arkansas                 Pulaski
05      121     Arkansas                 Randolph
05      123     Arkansas                 St. Francis
05      125     Arkansas                 Saline
05      127     Arkansas                 Scott
05      129     Arkansas                 Searcy
05      131     Arkansas                 Sebastian
05      133     Arkansas                 Sevier
05      135     Arkansas                 Sharp
05      137     Arkansas                 Stone
05      139     Arkansas                 Union
05      141     Arkansas                 Van Buren
05      143     Arkansas                 Washington
05      145     Arkansas                 White
05      147     Arkansas                 Woodruff
05      149     Arkansas                 Yell
05      999     Arkansas                 Statewide Arkansas
06      001     California               Alameda
06      003     California               Alpine
06      005     California               Amador
06      007     California               Butte
06      009     California               Calaveras
06      011     California               Colusa
06      013     California               Contra Costa
06      015     California               Del Norte
06      017     California               El Dorado
06      019     California               Fresno
06      021     California               Glenn
06      023     California               Humboldt
06      025     California               Imperial
06      027     California               Inyo
06      029     California               Kern
06      031     California               Kings
06      033     California               Lake
06      035     California               Lassen
06      037     California               Los Angeles
06      039     California               Madera
06      041     California               Marin
06      043     California               Mariposa
06      045     California               Mendocino
06      047     California               Merced
06      049     California               Modoc
06      051     California               Mono
06      053     California               Monterey
06      055     California               Napa
06      057     California               Nevada
06      059     California               Orange
06      061     California               Placer
06      063     California               Plumas
06      065     California               Riverside
06      067     California               Sacramento
06      069     California               San Benito
06      071     California               San Bernardino
06      073     California               San Diego
06      075     California               San Francisco
06      077     California               San Joaquin
06      079     California               San Luis Obispo
06      081     California               San Mateo
06      083     California               Santa Barbara
06      085     California               Santa Clara
06      087     California               Santa Cruz
06      089     California               Shasta
06      091     California               Sierra
06      093     California               Siskiyou
06      095     California               Solano
06      097     California               Sonoma
06      099     California               Stanislaus
06      101     California               Sutter
06      103     California               Tehama
06      105     California               Trinity
06      107     California               Tulare
06      109     California               Tuolumne
06      111     California               Ventura
06      113     California               Yolo
06      115     California               Yuba
06      999     California               Statewide California
08      001     Colorado                 Adams
08      003     Colorado                 Alamosa
08      005     Colorado                 Arapahoe
08      007     Colorado                 Archuleta
08      009     Colorado                 Baca
08      011     Colorado                 Bent
08      013     Colorado                 Boulder
08      014     Colorado                 Broomfield
08      015     Colorado                 Chaffee
08      017     Colorado                 Cheyenne
08      019     Colorado                 Clear Creek
08      021     Colorado                 Conejos
08      023     Colorado                 Costilla
08      025     Colorado                 Crowley
08      027     Colorado                 Custer
08      029     Colorado                 Delta
08      031     Colorado                 Denver
08      033     Colorado                 Dolores
08      035     Colorado                 Douglas
08      037     Colorado                 Eagle
08      039     Colorado                 Elbert
08      041     Colorado                 El Paso
08      043     Colorado                 Fremont
08      045     Colorado                 Garfield
08      047     Colorado                 Gilpin
08      049     Colorado                 Grand
08      051     Colorado                 Gunnison
08      053     Colorado                 Hinsdale
08      055     Colorado                 Huerfano
08      057     Colorado                 Jackson
08      059     Colorado                 Jefferson
08      061     Colorado                 Kiowa
08      063     Colorado                 Kit Carson
08      065     Colorado                 Lake
08      067     Colorado                 La Plata
08      069     Colorado                 Larimer
08      071     Colorado                 Las Animas
08      073     Colorado                 Lincoln
08      075     Colorado                 Logan
08      077     Colorado                 Mesa
08      079     Colorado                 Mineral
08      081     Colorado                 Moffat
08      083     Colorado                 Montezuma
08      085     Colorado                 Montrose
08      087     Colorado                 Morgan
08      089     Colorado                 Otero
08      091     Colorado                 Ouray
08      093     Colorado                 Park
08      095     Colorado                 Phillips
08      097     Colorado                 Pitkin
08      099     Colorado                 Prowers
08      101     Colorado                 Pueblo
08      103     Colorado                 Rio Blanco
08      105     Colorado                 Rio Grande
08      107     Colorado                 Routt
08      109     Colorado                 Saguache
08      111     Colorado                 San Juan
08      113     Colorado                 San Miguel
08      115     Colorado                 Sedgwick
08      117     Colorado                 Summit
08      119     Colorado                 Teller
08      121     Colorado                 Washington
08      123     Colorado                 Weld
08      125     Colorado                 Yuma
08      999     Colorado                 Statewide Colorado
09      001     Connecticut              Fairfield
09      003     Connecticut              Hartford
09      005     Connecticut              Litchfield
09      007     Connecticut              Middlesex
09      009     Connecticut              New Haven
09      011     Connecticut              New London
09      013     Connecticut              Tolland
09      015     Connecticut              Windham
09      999     Connecticut              Statewide Connecticut
10      001     Delaware                 Kent
10      003     Delaware                 New Castle
10      005     Delaware                 Sussex
10      999     Delaware                 Statewide Delaware
11      001     District of Columbia     District of Columbia
12      001     Florida                  Alachua
12      003     Florida                  Baker
12      005     Florida                  Bay
12      007     Florida                  Bradford
12      009     Florida                  Brevard
12      011     Florida                  Broward
12      013     Florida                  Calhoun
12      015     Florida                  Charlotte
12      017     Florida                  Citrus
12      019     Florida                  Clay
12      021     Florida                  Collier
12      023     Florida                  Columbia
12      027     Florida                  DeSoto
12      029     Florida                  Dixie
12      031     Florida                  Duval
12      033     Florida                  Escambia
12      035     Florida                  Flagler
12      037     Florida                  Franklin
12      039     Florida                  Gadsden
12      041     Florida                  Gilchrist
12      043     Florida                  Glades
12      045     Florida                  Gulf
12      047     Florida                  Hamilton
12      049     Florida                  Hardee
12      051     Florida                  Hendry
12      053     Florida                  Hernando
12      055     Florida                  Highlands
12      057     Florida                  Hillsborough
12      059     Florida                  Holmes
12      061     Florida                  Indian River
12      063     Florida                  Jackson
12      065     Florida                  Jefferson
12      067     Florida                  Lafayette
12      069     Florida                  Lake
12      071     Florida                  Lee
12      073     Florida                  Leon
12      075     Florida                  Levy
12      077     Florida                  Liberty
12      079     Florida                  Madison
12      081     Florida                  Manatee
12      083     Florida                  Marion
12      085     Florida                  Martin
12      086     Florida                  Miami-Dade
12      087     Florida                  Monroe
12      089     Florida                  Nassau
12      091     Florida                  Okaloosa
12      093     Florida                  Okeechobee
12      095     Florida                  Orange
12      097     Florida                  Osceola
12      099     Florida                  Palm Beach
12      101     Florida                  Pasco
12      103     Florida                  Pinellas
12      105     Florida                  Polk
12      107     Florida                  Putnam
12      109     Florida                  St. Johns
12      111     Florida                  St. Lucie
12      113     Florida                  Santa Rosa
12      115     Florida                  Sarasota
12      117     Florida                  Seminole
12      119     Florida                  Sumter
12      121     Florida                  Suwannee
12      123     Florida                  Taylor
12      125     Florida                  Union
12      127     Florida                  Volusia
12      129     Florida                  Wakulla
12      131     Florida                  Walton
12      133     Florida                  Washington
12      999     Florida                  Statewide Florida
13      001     Georgia                  Appling
13      003     Georgia                  Atkinson
13      005     Georgia                  Bacon
13      007     Georgia                  Baker
13      009     Georgia                  Baldwin
13      011     Georgia                  Banks
13      013     Georgia                  Barrow
13      015     Georgia                  Bartow
13      017     Georgia                  Ben Hill
13      019     Georgia                  Berrien
13      021     Georgia                  Bibb
13      023     Georgia                  Bleckley
13      025     Georgia                  Brantley
13      027     Georgia                  Brooks
13      029     Georgia                  Bryan
13      031     Georgia                  Bulloch
13      033     Georgia                  Burke
13      035     Georgia                  Butts
13      037     Georgia                  Calhoun
13      039     Georgia                  Camden
13      043     Georgia                  Candler
13      045     Georgia                  Carroll
13      047     Georgia                  Catoosa
13      049     Georgia                  Charlton
13      051     Georgia                  Chatham
13      053     Georgia                  Chattahoochee
13      055     Georgia                  Chattooga
13      057     Georgia                  Cherokee
13      059     Georgia                  Clarke
13      061     Georgia                  Clay
13      063     Georgia                  Clayton
13      065     Georgia                  Clinch
13      067     Georgia                  Cobb
13      069     Georgia                  Coffee
13      071     Georgia                  Colquitt
13      073     Georgia                  Columbia
13      075     Georgia                  Cook
13      077     Georgia                  Coweta
13      079     Georgia                  Crawford
13      081     Georgia                  Crisp
13      083     Georgia                  Dade
13      085     Georgia                  Dawson
13      087     Georgia                  Decatur
13      089     Georgia                  DeKalb
13      091     Georgia                  Dodge
13      093     Georgia                  Dooly
13      095     Georgia                  Dougherty
13      097     Georgia                  Douglas
13      099     Georgia                  Early
13      101     Georgia                  Echols
13      103     Georgia                  Effingham
13      105     Georgia                  Elbert
13      107     Georgia                  Emanuel
13      109     Georgia                  Evans
13      111     Georgia                  Fannin
13      113     Georgia                  Fayette
13      115     Georgia                  Floyd
13      117     Georgia                  Forsyth
13      119     Georgia                  Franklin
13      121     Georgia                  Fulton
13      123     Georgia                  Gilmer
13      125     Georgia                  Glascock
13      127     Georgia                  Glynn
13      129     Georgia                  Gordon
13      131     Georgia                  Grady
13      133     Georgia                  Greene
13      135     Georgia                  Gwinnett
13      137     Georgia                  Habersham
13      139     Georgia                  Hall
13      141     Georgia                  Hancock
13      143     Georgia                  Haralson
13      145     Georgia                  Harris
13      147     Georgia                  Hart
13      149     Georgia                  Heard
13      151     Georgia                  Henry
13      153     Georgia                  Houston
13      155     Georgia                  Irwin
13      157     Georgia                  Jackson
13      159     Georgia                  Jasper
13      161     Georgia                  Jeff Davis
13      163     Georgia                  Jefferson
13      165     Georgia                  Jenkins
13      167     Georgia                  Johnson
13      169     Georgia                  Jones
13      171     Georgia                  Lamar
13      173     Georgia                  Lanier
13      175     Georgia                  Laurens
13      177     Georgia                  Lee
13      179     Georgia                  Liberty
13      181     Georgia                  Lincoln
13      183     Georgia                  Long
13      185     Georgia                  Lowndes
13      187     Georgia                  Lumpkin
13      189     Georgia                  McDuffie
13      191     Georgia                  McIntosh
13      193     Georgia                  Macon
13      195     Georgia                  Madison
13      197     Georgia                  Marion
13      199     Georgia                  Meriwether
13      201     Georgia                  Miller
13      205     Georgia                  Mitchell
13      207     Georgia                  Monroe
13      209     Georgia                  Montgomery
13      211     Georgia                  Morgan
13      213     Georgia                  Murray
13      215     Georgia                  Muscogee
13      217     Georgia                  Newton
13      219     Georgia                  Oconee
13      221     Georgia                  Oglethorpe
13      223     Georgia                  Paulding
13      225     Georgia                  Peach
13      227     Georgia                  Pickens
13      229     Georgia                  Pierce
13      231     Georgia                  Pike
13      233     Georgia                  Polk
13      235     Georgia                  Pulaski
13      237     Georgia                  Putnam
13      239     Georgia                  Quitman
13      241     Georgia                  Rabun
13      243     Georgia                  Randolph
13      245     Georgia                  Richmond
13      247     Georgia                  Rockdale
13      249     Georgia                  Schley
13      251     Georgia                  Screven
13      253     Georgia                  Seminole
13      255     Georgia                  Spalding
13      257     Georgia                  Stephens
13      259     Georgia                  Stewart
13      261     Georgia                  Sumter
13      263     Georgia                  Talbot
13      265     Georgia                  Taliaferro
13      267     Georgia                  Tattnall
13      269     Georgia                  Taylor
13      271     Georgia                  Telfair
13      273     Georgia                  Terrell
13      275     Georgia                  Thomas
13      277     Georgia                  Tift
13      279     Georgia                  Toombs
13      281     Georgia                  Towns
13      283     Georgia                  Treutlen
13      285     Georgia                  Troup
13      287     Georgia                  Turner
13      289     Georgia                  Twiggs
13      291     Georgia                  Union
13      293     Georgia                  Upson
13      295     Georgia                  Walker
13      297     Georgia                  Walton
13      299     Georgia                  Ware
13      301     Georgia                  Warren
13      303     Georgia                  Washington
13      305     Georgia                  Wayne
13      307     Georgia                  Webster
13      309     Georgia                  Wheeler
13      311     Georgia                  White
13      313     Georgia                  Whitfield
13      315     Georgia                  Wilcox
13      317     Georgia                  Wilkes
13      319     Georgia                  Wilkinson
13      321     Georgia                  Worth
13      999     Georgia                  Statewide Georgia
15      001     Hawaii                   Hawaii
15      003     Hawaii                   Honolulu
15      007     Hawaii                   Kauai
15      009     Hawaii                   Maui
15      999     Hawaii                   Statewide Hawaii
16      001     Idaho                    Ada
16      003     Idaho                    Adams
16      005     Idaho                    Bannock
16      007     Idaho                    Bear Lake
16      009     Idaho                    Benewah
16      011     Idaho                    Bingham
16      013     Idaho                    Blaine
16      015     Idaho                    Boise
16      017     Idaho                    Bonner
16      019     Idaho                    Bonneville
16      021     Idaho                    Boundary
16      023     Idaho                    Butte
16      025     Idaho                    Camas
16      027     Idaho                    Canyon
16      029     Idaho                    Caribou
16      031     Idaho                    Cassia
16      033     Idaho                    Clark
16      035     Idaho                    Clearwater
16      037     Idaho                    Custer
16      039     Idaho                    Elmore
16      041     Idaho                    Franklin
16      043     Idaho                    Fremont
16      045     Idaho                    Gem
16      047     Idaho                    Gooding
16      049     Idaho                    Idaho
16      051     Idaho                    Jefferson
16      053     Idaho                    Jerome
16      055     Idaho                    Kootenai
16      057     Idaho                    Latah
16      059     Idaho                    Lemhi
16      061     Idaho                    Lewis
16      063     Idaho                    Lincoln
16      065     Idaho                    Madison
16      067     Idaho                    Minidoka
16      069     Idaho                    Nez Perce
16      071     Idaho                    Oneida
16      073     Idaho                    Owyhee
16      075     Idaho                    Payette
16      077     Idaho                    Power
16      079     Idaho                    Shoshone
16      081     Idaho                    Teton
16      083     Idaho                    Twin Falls
16      085     Idaho                    Valley
16      087     Idaho                    Washington
16      999     Idaho                    Statewide Idaho
17      001     Illinois                 Adams
17      003     Illinois                 Alexander
17      005     Illinois                 Bond
17      007     Illinois                 Boone
17      009     Illinois                 Brown
17      011     Illinois                 Bureau
17      013     Illinois                 Calhoun
17      015     Illinois                 Carroll
17      017     Illinois                 Cass
17      019     Illinois                 Champaign
17      021     Illinois                 Christian
17      023     Illinois                 Clark
17      025     Illinois                 Clay
17      027     Illinois                 Clinton
17      029     Illinois                 Coles
17      031     Illinois                 Cook
17      033     Illinois                 Crawford
17      035     Illinois                 Cumberland
17      037     Illinois                 DeKalb
17      039     Illinois                 De Witt
17      041     Illinois                 Douglas
17      043     Illinois                 DuPage
17      045     Illinois                 Edgar
17      047     Illinois                 Edwards
17      049     Illinois                 Effingham
17      051     Illinois                 Fayette
17      053     Illinois                 Ford
17      055     Illinois                 Franklin
17      057     Illinois                 Fulton
17      059     Illinois                 Gallatin
17      061     Illinois                 Greene
17      063     Illinois                 Grundy
17      065     Illinois                 Hamilton
17      067     Illinois                 Hancock
17      069     Illinois                 Hardin
17      071     Illinois                 Henderson
17      073     Illinois                 Henry
17      075     Illinois                 Iroquois
17      077     Illinois                 Jackson
17      079     Illinois                 Jasper
17      081     Illinois                 Jefferson
17      083     Illinois                 Jersey
17      085     Illinois                 Jo Daviess
17      087     Illinois                 Johnson
17      089     Illinois                 Kane
17      091     Illinois                 Kankakee
17      093     Illinois                 Kendall
17      095     Illinois                 Knox
17      097     Illinois                 Lake
17      099     Illinois                 LaSalle
17      101     Illinois                 Lawrence
17      103     Illinois                 Lee
17      105     Illinois                 Livingston
17      107     Illinois                 Logan
17      109     Illinois                 McDonough
17      111     Illinois                 McHenry
17      113     Illinois                 McLean
17      115     Illinois                 Macon
17      117     Illinois                 Macoupin
17      119     Illinois                 Madison
17      121     Illinois                 Marion
17      123     Illinois                 Marshall
17      125     Illinois                 Mason
17      127     Illinois                 Massac
17      129     Illinois                 Menard
17      131     Illinois                 Mercer
17      133     Illinois                 Monroe
17      135     Illinois                 Montgomery
17      137     Illinois                 Morgan
17      139     Illinois                 Moultrie
17      141     Illinois                 Ogle
17      143     Illinois                 Peoria
17      145     Illinois                 Perry
17      147     Illinois                 Piatt
17      149     Illinois                 Pike
17      151     Illinois                 Pope
17      153     Illinois                 Pulaski
17      155     Illinois                 Putnam
17      157     Illinois                 Randolph
17      159     Illinois                 Richland
17      161     Illinois                 Rock Island
17      163     Illinois                 St. Clair
17      165     Illinois                 Saline
17      167     Illinois                 Sangamon
17      169     Illinois                 Schuyler
17      171     Illinois                 Scott
17      173     Illinois                 Shelby
17      175     Illinois                 Stark
17      177     Illinois                 Stephenson
17      179     Illinois                 Tazewell
17      181     Illinois                 Union
17      183     Illinois                 Vermilion
17      185     Illinois                 Wabash
17      187     Illinois                 Warren
17      189     Illinois                 Washington
17      191     Illinois                 Wayne
17      193     Illinois                 White
17      195     Illinois                 Whiteside
17      197     Illinois                 Will
17      199     Illinois                 Williamson
17      201     Illinois                 Winnebago
17      203     Illinois                 Woodford
17      999     Illinois                 Statewide Illinois
18      001     Indiana                  Adams
18      003     Indiana                  Allen
18      005     Indiana                  Bartholomew
18      007     Indiana                  Benton
18      009     Indiana                  Blackford
18      011     Indiana                  Boone
18      013     Indiana                  Brown
18      015     Indiana                  Carroll
18      017     Indiana                  Cass
18      019     Indiana                  Clark
18      021     Indiana                  Clay
18      023     Indiana                  Clinton
18      025     Indiana                  Crawford
18      027     Indiana                  Daviess
18      029     Indiana                  Dearborn
18      031     Indiana                  Decatur
18      033     Indiana                  DeKalb
18      035     Indiana                  Delaware
18      037     Indiana                  Dubois
18      039     Indiana                  Elkhart
18      041     Indiana                  Fayette
18      043     Indiana                  Floyd
18      045     Indiana                  Fountain
18      047     Indiana                  Franklin
18      049     Indiana                  Fulton
18      051     Indiana                  Gibson
18      053     Indiana                  Grant
18      055     Indiana                  Greene
18      057     Indiana                  Hamilton
18      059     Indiana                  Hancock
18      061     Indiana                  Harrison
18      063     Indiana                  Hendricks
18      065     Indiana                  Henry
18      067     Indiana                  Howard
18      069     Indiana                  Huntington
18      071     Indiana                  Jackson
18      073     Indiana                  Jasper
18      075     Indiana                  Jay
18      077     Indiana                  Jefferson
18      079     Indiana                  Jennings
18      081     Indiana                  Johnson
18      083     Indiana                  Knox
18      085     Indiana                  Kosciusko
18      087     Indiana                  LaGrange
18      089     Indiana                  Lake
18      091     Indiana                  LaPorte
18      093     Indiana                  Lawrence
18      095     Indiana                  Madison
18      097     Indiana                  Marion
18      099     Indiana                  Marshall
18      101     Indiana                  Martin
18      103     Indiana                  Miami
18      105     Indiana                  Monroe
18      107     Indiana                  Montgomery
18      109     Indiana                  Morgan
18      111     Indiana                  Newton
18      113     Indiana                  Noble
18      115     Indiana                  Ohio
18      117     Indiana                  Orange
18      119     Indiana                  Owen
18      121     Indiana                  Parke
18      123     Indiana                  Perry
18      125     Indiana                  Pike
18      127     Indiana                  Porter
18      129     Indiana                  Posey
18      131     Indiana                  Pulaski
18      133     Indiana                  Putnam
18      135     Indiana                  Randolph
18      137     Indiana                  Ripley
18      139     Indiana                  Rush
18      141     Indiana                  St. Joseph
18      143     Indiana                  Scott
18      145     Indiana                  Shelby
18      147     Indiana                  Spencer
18      149     Indiana                  Starke
18      151     Indiana                  Steuben
18      153     Indiana                  Sullivan
18      155     Indiana                  Switzerland
18      157     Indiana                  Tippecanoe
18      159     Indiana                  Tipton
18      161     Indiana                  Union
18      163     Indiana                  Vanderburgh
18      165     Indiana                  Vermillion
18      167     Indiana                  Vigo
18      169     Indiana                  Wabash
18      171     Indiana                  Warren
18      173     Indiana                  Warrick
18      175     Indiana                  Washington
18      177     Indiana                  Wayne
18      179     Indiana                  Wells
18      181     Indiana                  White
18      183     Indiana                  Whitley
18      999     Indiana                  Statewide Indiana
19      001     Iowa                     Adair
19      003     Iowa                     Adams
19      005     Iowa                     Allamakee
19      007     Iowa                     Appanoose
19      009     Iowa                     Audubon
19      011     Iowa                     Benton
19      013     Iowa                     Black Hawk
19      015     Iowa                     Boone
19      017     Iowa                     Bremer
19      019     Iowa                     Buchanan
19      021     Iowa                     Buena Vista
19      023     Iowa                     Butler
19      025     Iowa                     Calhoun
19      027     Iowa                     Carroll
19      029     Iowa                     Cass
19      031     Iowa                     Cedar
19      033     Iowa                     Cerro Gordo
19      035     Iowa                     Cherokee
19      037     Iowa                     Chickasaw
19      039     Iowa                     Clarke
19      041     Iowa                     Clay
19      043     Iowa                     Clayton
19      045     Iowa                     Clinton
19      047     Iowa                     Crawford
19      049     Iowa                     Dallas
19      051     Iowa                     Davis
19      053     Iowa                     Decatur
19      055     Iowa                     Delaware
19      057     Iowa                     Des Moines
19      059     Iowa                     Dickinson
19      061     Iowa                     Dubuque
19      063     Iowa                     Emmet
19      065     Iowa                     Fayette
19      067     Iowa                     Floyd
19      069     Iowa                     Franklin
19      071     Iowa                     Fremont
19      073     Iowa                     Greene
19      075     Iowa                     Grundy
19      077     Iowa                     Guthrie
19      079     Iowa                     Hamilton
19      081     Iowa                     Hancock
19      083     Iowa                     Hardin
19      085     Iowa                     Harrison
19      087     Iowa                     Henry
19      089     Iowa                     Howard
19      091     Iowa                     Humboldt
19      093     Iowa                     Ida
19      095     Iowa                     Iowa
19      097     Iowa                     Jackson
19      099     Iowa                     Jasper
19      101     Iowa                     Jefferson
19      103     Iowa                     Johnson
19      105     Iowa                     Jones
19      107     Iowa                     Keokuk
19      109     Iowa                     Kossuth
19      111     Iowa                     Lee
19      113     Iowa                     Linn
19      115     Iowa                     Louisa
19      117     Iowa                     Lucas
19      119     Iowa                     Lyon
19      121     Iowa                     Madison
19      123     Iowa                     Mahaska
19      125     Iowa                     Marion
19      127     Iowa                     Marshall
19      129     Iowa                     Mills
19      131     Iowa                     Mitchell
19      133     Iowa                     Monona
19      135     Iowa                     Monroe
19      137     Iowa                     Montgomery
19      139     Iowa                     Muscatine
19      141     Iowa                     O'Brien
19      143     Iowa                     Osceola
19      145     Iowa                     Page
19      147     Iowa                     Palo Alto
19      149     Iowa                     Plymouth
19      151     Iowa                     Pocahontas
19      153     Iowa                     Polk
19      155     Iowa                     Pottawattamie
19      157     Iowa                     Poweshiek
19      159     Iowa                     Ringgold
19      161     Iowa                     Sac
19      163     Iowa                     Scott
19      165     Iowa                     Shelby
19      167     Iowa                     Sioux
19      169     Iowa                     Story
19      171     Iowa                     Tama
19      173     Iowa                     Taylor
19      175     Iowa                     Union
19      177     Iowa                     Van Buren
19      179     Iowa                     Wapello
19      181     Iowa                     Warren
19      183     Iowa                     Washington
19      185     Iowa                     Wayne
19      187     Iowa                     Webster
19      189     Iowa                     Winnebago
19      191     Iowa                     Winneshiek
19      193     Iowa                     Woodbury
19      195     Iowa                     Worth
19      197     Iowa                     Wright
19      999     Iowa                     Statewide Iowa
20      001     Kansas                   Allen
20      003     Kansas                   Anderson
20      005     Kansas                   Atchison
20      007     Kansas                   Barber
20      009     Kansas                   Barton
20      011     Kansas                   Bourbon
20      013     Kansas                   Brown
20      015     Kansas                   Butler
20      017     Kansas                   Chase
20      019     Kansas                   Chautauqua
20      021     Kansas                   Cherokee
20      023     Kansas                   Cheyenne
20      025     Kansas                   Clark
20      027     Kansas                   Clay
20      029     Kansas                   Cloud
20      031     Kansas                   Coffey
20      033     Kansas                   Comanche
20      035     Kansas                   Cowley
20      037     Kansas                   Crawford
20      039     Kansas                   Decatur
20      041     Kansas                   Dickinson
20      043     Kansas                   Doniphan
